source,stop_id,name,street,cross_street,municipality,status,lon,lat
GRT,12018,David Bergey Dr at Activa Ave,David Bergey Dr,Activa Ave,Kitchener,Active,-80.51838999,43.40571196
GRT,11713,Margaret Ave at Wilhelm St,Margaret Ave,Wilhelm St,Kitchener,Active,-80.49257502,43.46074998
GRT,11560,King St N at Blue Springs Dr,King St N,Blue Springs Dr,Waterloo,Active,-80.52745202,43.48753303
GRT,10307,Holiday Inn Dr at Tri-City Centre,Holiday Inn Dr,Tri-City Centre,Cambridge,Active,-80.32429505,43.41737197
GRT,13646,Snyder's Rd W at Mill St,Snyder's Rd W,Mill St,Wilmot,Active,-80.671384,43.403453
GRT,12752,Fairway Rd N at Fairway Cres,Fairway Rd N,Fairway Cres,Kitchener,Active,-80.415816,43.442508
GRT,10347,Pinebush Rd at 355 Pinebush Rd,Pinebush Rd,355 Pinebush Rd,Cambridge,Active,-80.29843704,43.41311001
GRT,13872,Woodbine Ave at Parkvale Dr,Woodbine Ave,Parkvale Dr,Kitchener,Active,-80.48570999,43.38861565
GRT,12142,Greenbrook Dr at Stirling Ave S,Greenbrook Dr,Stirling Ave S,Kitchener,Active,-80.49729,43.42940804
GRT,13387,Grand River Hospital Station at ION platform - Northbound,Grand River Hospital Station,ION platform - Northbound,Kitchener,Active,-80.512034,43.457299
GRT,12128,Queen St S at Schneider Ave,Queen St S,Schneider Ave,Kitchener,Active,-80.49452004,43.44473302
GRT,12847,Arthur St S at Wyatt St,Arthur St S,Wyatt St,Woolwich,Active,-80.55915844,43.59796465
GRT,12703,Bridge St W at Crimson Cres,Bridge St W,Crimson Cres,Waterloo,Active,-80.497805,43.492771
GRT,12595,Fountain St S at Blair Rd,Fountain St S,Blair Rd,Cambridge,Active,-80.39138999,43.38539504
GRT,10771,Old Mill Rd at Roos St,Old Mill Rd,Roos St,Kitchener,Active,-80.41750703,43.39422298
GRT,12594,Fountain St S at Blair Rd,Fountain St S,Blair Rd,Cambridge,Active,-80.39086864,43.38572158
GRT,10914,King St E at Sydney St,King St E,Sydney St,Kitchener,Active,-80.46971698,43.44116003
GRT,10996,Caroline St S at Willis Way,Caroline St S,Willis Way,Waterloo,Active,-80.523193,43.462147
GRT,10985,Bridgeport Rd E at Margaret Ave,Bridgeport Rd E,Margaret Ave,Waterloo,Active,-80.504592,43.47235702
GRT,12933,University Ave W at Westvale Dr,University Ave W,Westvale Dr,Waterloo,Active,-80.54878,43.440893
GRT,10335,Bishop St N at Collier-Macmillan Dr,Bishop St N,Collier-Macmillan Dr,Cambridge,Active,-80.32083695,43.39593696
GRT,10015,River Rd E at Hickson Dr,River Rd E,Hickson Dr,Kitchener,Active,-80.446665,43.45428803
GRT,10997,Erb St W at Caroline St,Erb St W,Caroline St,Waterloo,Active,-80.52599698,43.46413998
GRT,12793,Parkside Dr at Northfield Dr W,Parkside Dr,Northfield Dr W,Waterloo,Active,-80.545815,43.496888
GRT,11814,Highland Rd W at Patricia Ave,Highland Rd W,Patricia Ave,Kitchener,Active,-80.50527197,43.44070801
GRT,12322,Westwood Dr at Glasgow St,Westwood Dr,Glasgow St,Kitchener,Active,-80.54014902,43.44364798
GRT,13413,Hespeler Rd at Coronatoin Blvd,Hespeler Rd,Coronatoin Blvd,Cambridge,Active,-80.318846,43.373813
GRT,13229,University Ave E at Bridge St W,University Ave E,Bridge St W,Waterloo,Active,-80.494564,43.489225
GRT,10171,University Ave W at King St N,University Ave W,King St N,Waterloo,Active,-80.52577803,43.47603002
GRT,10406,Hespeler Rd at Munch Ave,Hespeler Rd,Munch Ave,Cambridge,Active,-80.32022003,43.38332802
GRT,12156,Greenbrook Dr at Westmount Rd E,Greenbrook Dr,Westmount Rd E,Kitchener,Active,-80.50705796,43.42821298
GRT,11434,Holborn Dr at Holborn Crt,Holborn Dr,Holborn Crt,Kitchener,Active,-80.44176797,43.44935803
GRT,12523,Erbsville Rd at Leighland Dr,Erbsville Rd,Leighland Dr,Waterloo,Active,-80.576719,43.458034
GRT,13053,University Ave W at Phillip St,University Ave W,Phillip St,Waterloo,Active,-80.53542935,43.47219959
GRT,13219,Erb St W at Fischer-Hallman Rd N,Erb St W,Fischer-Hallman Rd N,Waterloo,Active,-80.554144,43.452345
GRT,11183,Woodside Ave at Cedar St,Woodside Ave,Cedar St,Cambridge,Active,-80.333678,43.35063203
GRT,11819,Belmont Ave W at Karn St,Belmont Ave W,Karn St,Kitchener,Active,-80.51288199,43.445182
GRT,10173,Hazel St at Hickory St W,Hazel St,Hickory St W,Waterloo,Active,-80.53003003,43.47788201
GRT,10678,Morrison Rd at Freeport Hospital,Morrison Rd,Freeport Hospital,Kitchener,Active,-80.41340202,43.42602703
GRT,10003,Frederick St at Lancaster St E,Frederick St,Lancaster St E,Kitchener,Active,-80.48290496,43.45300302
GRT,13655,Waterloo St at Huron,Waterloo St,Huron,Wilmot,Active,-80.713866,43.377642
GRT,12901,Cedar St at St Andrews St,Cedar St,St Andrews St,Cambridge,Active,-80.32331909,43.35257196
GRT,11918,Franklin St N at Prospect Ave,Franklin St N,Prospect Ave,Kitchener,Active,-80.44707301,43.43589198
GRT,10755,Pinnacle Dr at Old Mill Rd,Pinnacle Dr,Old Mill Rd,Kitchener,Active,-80.414295,43.39337203
GRT,12952,Fischer-Hallman Rd at Westmount Rd E,Fischer-Hallman Rd,Westmount Rd E,Kitchener,Active,-80.50005894,43.40672642
GRT,11233,Christopher Dr at Elliott St,Christopher Dr,Elliott St,Cambridge,Active,-80.30260999,43.35395298
GRT,12228,Fischer-Hallman Rd at University Ave W,Fischer-Hallman Rd,University Ave W,Kitchener,Active,-80.54469197,43.44353004
GRT,13522,Shirley Ave at 274 Shirley Ave,Shirley Ave,274 Shirley Ave,Kitchener,Active,-80.45659137,43.46984958
GRT,12760,William St W at King St S,William St W,King St S,Waterloo,Active,-80.52189001,43.461083
GRT,11830,Westmount Rd S at Alexandra Ave,Westmount Rd S,Alexandra Ave,Waterloo,Active,-80.53090201,43.45683999
GRT,13878,Parkvale Dr at Huron Rd,Parkvale Dr,Huron Rd,Kitchener,Active,-80.47255361,43.38947173
GRT,10729,Wilson Ave at Webster Rd,Wilson Ave,Webster Rd,Kitchener,Active,-80.44238797,43.41623699
GRT,12316,Inwwod Dr at Westwood Dr,Inwwod Dr,Westwood Dr,Kitchener,Active,-80.52702199,43.4455
GRT,11926,Ottawa St S at Westmount Rd E,Ottawa St S,Westmount Rd E,Kitchener,Active,-80.500573,43.42067301
GRT,10054,Fairway Rd N at River Rd E,Fairway Rd N,River Rd E,Kitchener,Active,-80.427957,43.43472
GRT,11959,Ottawa St S at Howland Dr,Ottawa St S,Howland Dr,Kitchener,Active,-80.49673427,43.4211405
GRT,12152,Greenbrook Dr at Fischer-Hallman Rd,Greenbrook Dr,Fischer-Hallman Rd,Kitchener,Active,-80.515425,43.42089698
GRT,12332,Westwood Dr at Gallarno Crt,Westwood Dr,Gallarno Crt,Kitchener,Active,-80.53567497,43.44226997
GRT,13818,Ottawa St S at Fischer-Hallman Rd,Ottawa St S,Fischer-Hallman Rd,Kitchener,Active,-80.510393,43.417604
GRT,11565,Columbia St W at Hazel St,Columbia St W,Hazel St,Waterloo,Active,-80.531527,43.480075
GRT,13060,Winston Blvd at Gunn Ave,Winston Blvd,Gunn Ave,Cambridge,Active,-80.30495,43.421226
GRT,13518,Shirley Ave at 200 Shirley Ave,Shirley Ave,200 Shirley Ave,Kitchener,Active,-80.45958001,43.46881679
GRT,12333,Westwood Dr at Fernwood Pl,Westwood Dr,Fernwood Pl,Kitchener,Active,-80.53114704,43.44500501
GRT,12634,Victoria St S at Belmont Ave W,Victoria St S,Belmont Ave W,Kitchener,Active,-80.51193983,43.44301243
GRT,12001,Rittenhouse Rd at Tuerr Dr,Rittenhouse Rd,Tuerr Dr,Kitchener,Active,-80.48270796,43.41084803
GRT,10002,Frederick St at Irvin St,Frederick St,Irvin St,Kitchener,Active,-80.48417998,43.45232702
GRT,11970,Mill St at Borden Pky,Mill St,Borden Pky,Kitchener,Active,-80.48304703,43.43521997
GRT,13793,Charles St W at Gaukel St,Charles St W,Gaukel St,Kitchener,Active,-80.492814,43.45007
GRT,12897,Dunbar Rd at Industrial Rd,Dunbar Rd,Industrial Rd,Cambridge,Active,-80.32869842,43.38928328
GRT,10257,Cooper St at Ellis Rd,Cooper St,Ellis Rd,Cambridge,Active,-80.297755,43.42785804
GRT,10980,Bridgeport Rd at Lancaster St W,Bridgeport Rd,Lancaster St W,Kitchener,Active,-80.48511804,43.47651297
GRT,11921,Strasburg Rd at 250 Strasburg Rd,Strasburg Rd,250 Strasburg Rd,Kitchener,Active,-80.49028701,43.42535497
GRT,10577,Franklin Blvd at Pinebush Rd,Franklin Blvd,Pinebush Rd,Cambridge,Active,-80.30807996,43.41041298
GRT,11624,King St E at Ottawa St S,King St E,Ottawa St S,Kitchener,Active,-80.47187303,43.44194503
GRT,10190,Cedarbrae Ave at Glen Forrest Blvd,Cedarbrae Ave,Glen Forrest Blvd,Waterloo,Active,-80.55170199,43.48568299
GRT,10259,Cooper St at Lewis St,Cooper St,Lewis St,Cambridge,Active,-80.30580801,43.43179802
GRT,11204,Crombie St at Grand Ave,Crombie St,Grand Ave,Cambridge,Active,-80.31683397,43.35091599
GRT,12814,Woodbine Ave at Sophia Cres,Woodbine Ave,Sophia Cres,Kitchener,Active,-80.484583,43.38665002
GRT,10202,Northfield Dr W at Skylark Rd,Northfield Dr W,Skylark Rd,Waterloo,Active,-80.55592696,43.49352704
GRT,10575,Franklin Blvd at Sheldon Dr,Franklin Blvd,Sheldon Dr,Cambridge,Active,-80.30662496,43.40567503
GRT,10488,Hespeler Rd at Wauchope Ave,Hespeler Rd,Wauchope Ave,Cambridge,Active,-80.31995695,43.38116295
GRT,13149,King St E at Grand River Hospital - Freeport Campus,King St E,Grand River Hospital - Freeport Campus,Kitchener,Active,-80.41188527,43.42391824
GRT,11805,Courtland Ave E at Palmer Ave,Courtland Ave E,Palmer Ave,Kitchener,Active,-80.482145,43.440011
GRT,10258,Cooper St at Ontario St,Cooper St,Ontario St,Cambridge,Active,-80.30124704,43.43049998
GRT,11928,Ottawa St S at Howe Dr,Ottawa St S,Howe Dr,Kitchener,Active,-80.50658296,43.419653
GRT,11140,King St N at Cedar St,King St N,Cedar St,Woolwich,Active,-80.55377305,43.53785696
GRT,10919,King St E at Cameron St,King St E,Cameron St,Kitchener,Active,-80.48063298,43.44608698
GRT,10557,Franklin Blvd at Moorefield St,Franklin Blvd,Moorefield St,Cambridge,Active,-80.290317,43.361711
GRT,10433,Rose St at Argyle St S,Rose St,Argyle St S,Cambridge,Active,-80.36447004,43.39140297
GRT,13147,Myers Rd at Greenbrier Rd,Myers Rd,Greenbrier Rd,Cambridge,Active,-80.29388554,43.34214999
GRT,10492,Water St N at Dando Ave,Water St N,Dando Ave,Cambridge,Active,-80.31746303,43.36981001
GRT,12815,Woodbine Ave at Huron Rd,Woodbine Ave,Huron Rd,Kitchener,Active,-80.48341701,43.383533
GRT,10177,Hazel St at Austin Dr,Hazel St,Austin Dr,Waterloo,Active,-80.53291195,43.48154298
GRT,12617,Sheldon Dr at 100 Sheldon Dr,Sheldon Dr,100 Sheldon Dr,Cambridge,Active,-80.310327,43.404702
GRT,11639,Greenfield Ave at Kingsway Dr,Greenfield Ave,Kingsway Dr,Kitchener,Active,-80.44152701,43.42472302
GRT,10213,Davenport Rd at Northfield Dr E,Davenport Rd,Northfield Dr E,Waterloo,Active,-80.52871796,43.503923
GRT,13110,Fleming Dr at Thompson Dr,Fleming Dr,Thompson Dr,Cambridge,Active,-80.2933568,43.41022247
GRT,11487,Bloomingdale Rd N at Nelson Ave,Bloomingdale Rd N,Nelson Ave,Kitchener,Active,-80.46885497,43.48416496
GRT,10486,Hespeler Rd at 600 Hespeler Rd,Hespeler Rd,600 Hespeler Rd,Cambridge,Active,-80.327111,43.404401
GRT,12727,Dundas St N at Cambridge St,Dundas St N,Cambridge St,Cambridge,Active,-80.30886464,43.36739085
GRT,10543,Ainslie Terminal at Stop 1515 (GO Transit - Megabus),Ainslie Terminal,Stop 1515 (GO Transit - Megabus),Cambridge,Active,-80.31319103,43.35766696
GRT,10818,Trillium Dr at Strasburg Rd,Trillium Dr,Strasburg Rd,Kitchener,Active,-80.46849501,43.40097696
GRT,11633,Connaught St at Franklin St S,Connaught St,Franklin St S,Kitchener,Active,-80.45062097,43.429878
GRT,12784,Lexington Rd at Bridge St,Lexington Rd,Bridge St,Waterloo,Active,-80.504553,43.498486
GRT,10180,Hazel St at Albert St,Hazel St,Albert St,Waterloo,Active,-80.53943298,43.48573803
GRT,11431,Old Chicopee Rd at Ottawa St N,Old Chicopee Rd,Ottawa St N,Kitchener,Active,-80.44042,43.45177
GRT,10459,Eagle St N at 357 Eagle St N,Eagle St N,357 Eagle St N,Cambridge,Active,-80.36064995,43.40125501
GRT,13735,University of Waterloo Station at Platform 6,University of Waterloo Station,Platform 6,Waterloo,Active,-80.539424,43.474442
GRT,13277,Bishop St N at Cowansview Rd,Bishop St N,Cowansview Rd,Cambridge,Active,-80.309353,43.397505
GRT,12724,Dansbury Dr at Boettger Pl,Dansbury Dr,Boettger Pl,Waterloo,Active,-80.50238198,43.49583002
GRT,11708,Weber St E at Krug St,Weber St E,Krug St,Kitchener,Active,-80.481395,43.44928796
GRT,11882,Lincoln Rd at University Ave E,Lincoln Rd,University Ave E,Waterloo,Active,-80.50675503,43.48258996
GRT,13540,McGarry Dr at Meadowbrook Dr,McGarry Dr,Meadowbrook Dr,Kitchener,Active,-80.52541597,43.42057781
GRT,13829,Sunrise Centre Station at Stop 1675,Sunrise Centre Station,Stop 1675,Kitchener,Active,-80.517084,43.415249
GRT,10356,Conestoga Blvd at Sheldon Dr,Conestoga Blvd,Sheldon Dr,Cambridge,Active,-80.31951131,43.40248301
GRT,10911,King St E at Dixon Rd,King St E,Dixon Rd,Kitchener,Active,-80.46023704,43.43750502
GRT,10931,King St W at Agnes St,King St W,Agnes St,Kitchener,Active,-80.504801,43.455072
GRT,12781,University Ave E at RIM Park Rd,University Ave E,RIM Park Rd,Waterloo,Active,-80.502299,43.51732
GRT,13394,Frederick Station at ION platform - Northbound,Frederick Station,ION platform - Northbound,Kitchener,Active,-80.487358,43.44963
GRT,11597,King St W at Agnes St,King St W,Agnes St,Kitchener,Active,-80.50538,43.455019
GRT,12012,Max Becker Dr at Commonwealth St,Max Becker Dr,Commonwealth St,Kitchener,Active,-80.50314996,43.40426199
GRT,13217,Bridge St W at Path to Auburn Dr,Bridge St W,Path to Auburn Dr,Waterloo,Active,-80.49213,43.488124
GRT,12830,Conestoga Station at Stop 3800,Conestoga Station,Stop 3800,Waterloo,Active,-80.52913093,43.498417
GRT,11304,Grand Ridge Dr at Stirling MacGregor Dr,Grand Ridge Dr,Stirling MacGregor Dr,Cambridge,Active,-80.33240999,43.33889298
GRT,11386,Victoria St N at Forfar Ave,Victoria St N,Forfar Ave,Kitchener,Active,-80.45382298,43.46738004
GRT,10790,Manitou Dr at Wabanaki Dr,Manitou Dr,Wabanaki Dr,Kitchener,Active,-80.44853503,43.40695695
GRT,11968,Ottawa St S at Hoffman St,Ottawa St S,Hoffman St,Kitchener,Active,-80.47955198,43.43148696
GRT,13205,Bridge St W at Chesapeake  Dr,Bridge St W,Chesapeake  Dr,Waterloo,Active,-80.517908,43.509083
GRT,11014,Keats Way at Beechwood Dr,Keats Way,Beechwood Dr,Waterloo,Active,-80.57103704,43.45669997
GRT,10102,Columbia St W at University of Waterloo - Ron Eydt Village,Columbia St W,University of Waterloo - Ron Eydt Village,Waterloo,Active,-80.55538997,43.47157699
GRT,13826,Sunrise Centre Station at Stop 1672,Sunrise Centre Station,Stop 1672,Kitchener,Active,-80.517043,43.415376
GRT,13259,Erbsville Rd at White Elm Blvd,Erbsville Rd,White Elm Blvd,Waterloo,Active,-80.586099,43.466458
GRT,10039,Fairway Rd N at Idle Creek Dr,Fairway Rd N,Idle Creek Dr,Kitchener,Active,-80.41807804,43.44143501
GRT,13574,Victoria St S at Path to Winding Meadow Crt,Victoria St S,Path to Winding Meadow Crt,Kitchener,Active,-80.550662,43.429381
GRT,11895,Margaret Ave at Wilhelm St,Margaret Ave,Wilhelm St,Kitchener,Active,-80.49279299,43.46071998
GRT,12051,David Bergey Dr at Ottawa St S,David Bergey Dr,Ottawa St S,Kitchener,Active,-80.52223302,43.41045796
GRT,10161,Albert St at Longwood Dr,Albert St,Longwood Dr,Waterloo,Active,-80.53949698,43.49053498
GRT,12306,Park St at 481 Park St,Park St,481 Park St,Kitchener,Active,-80.513562,43.45578699
GRT,10163,Hazel St at Albert St,Hazel St,Albert St,Waterloo,Active,-80.53908696,43.48572898
GRT,10982,Bridgeport Rd at Lang Cres,Bridgeport Rd,Lang Cres,Kitchener,Active,-80.49027295,43.47495199
GRT,13785,King St N at Conestoga Station,King St N,Conestoga Station,Waterloo,Active,-80.529573,43.498127
GRT,13910,Thomas Slee Dr at Frontier Dr,Thomas Slee Dr,Frontier Dr,Kitchener,Active,-80.42718769,43.3751594
GRT,11433,Holborn Dr at River Rd E,Holborn Dr,River Rd E,Kitchener,Active,-80.443052,43.449185
GRT,11436,Ottawa St N at Old Chicopee,Ottawa St N,Old Chicopee,Kitchener,Active,-80.440172,43.452163
GRT,11685,Franklin St N at Dreger Ave,Franklin St N,Dreger Ave,Kitchener,Active,-80.44946996,43.44648702
GRT,11842,University Ave E at Regina St N,University Ave E,Regina St N,Waterloo,Active,-80.52327803,43.47666997
GRT,10513,Franklin Blvd at Pinebush Rd,Franklin Blvd,Pinebush Rd,Cambridge,Active,-80.30848502,43.41111799
GRT,13129,Doon Mills Dr at Woodsmere Dr,Doon Mills Dr,Woodsmere Dr,Kitchener,Active,-80.42879558,43.38304436
GRT,12763,Lexington Rd at Dearborn Blvd,Lexington Rd,Dearborn Blvd,Waterloo,Active,-80.51695004,43.48998301
GRT,11297,Cedar St at Westgate Plaza,Cedar St,Westgate Plaza,Cambridge,Active,-80.32935495,43.35156302
GRT,12257,Westmount Rd E at Queens Blvd,Westmount Rd E,Queens Blvd,Kitchener,Active,-80.50987201,43.43330801
GRT,10868,Biehn Dr at Carlyle Dr,Biehn Dr,Carlyle Dr,Kitchener,Active,-80.45536296,43.39548003
GRT,13711,Cambridge Centre Station at Stop 1065,Cambridge Centre Station,Stop 1065,Cambridge,Active,-80.322464,43.392901
GRT,11942,Strasburg Rd at Block Line Rd,Strasburg Rd,Block Line Rd,Kitchener,Active,-80.47955201,43.41553801
GRT,12420,Highland Rd W at Belmont Ave W,Highland Rd W,Belmont Ave W,Kitchener,Active,-80.50815295,43.43944298
GRT,13530,Bingmans Centre Dr at 540 Bingemans Centre Dr,Bingmans Centre Dr,540 Bingemans Centre Dr,Kitchener,Active,-80.445577,43.472941
GRT,11590,King St S at Allen St,King St S,Allen St,Waterloo,Active,-80.519378,43.460267
GRT,13377,Research & Technology Station at ION platform - Southbound,Research & Technology Station,ION platform - Southbound,Waterloo,Active,-80.545184,43.481604
GRT,13749,Oldfield Dr at Ottawa St N,Oldfield Dr,Ottawa St N,Kitchener,Active,-80.431944,43.455327
GRT,11247,Blair Rd at Grant Ave,Blair Rd,Grant Ave,Cambridge,Active,-80.32703699,43.36673202
GRT,12835,Blair Rd at Esther Ave,Blair Rd,Esther Ave,Cambridge,Active,-80.3362428,43.37386541
GRT,13107,Pinebush Rd at Tyler St,Pinebush Rd,Tyler St,Cambridge,Active,-80.28759566,43.415287
GRT,10639,Dundas St N at Cambridge St,Dundas St N,Cambridge St,Cambridge,Active,-80.30872498,43.36754503
GRT,10355,Sheldon Dr at 150 Sheldon Dr,Sheldon Dr,150 Sheldon Dr,Cambridge,Active,-80.31567202,43.403142
GRT,10602,Tu Lane St at King St E,Tu Lane St,King St E,Kitchener,Active,-80.38916995,43.40626699
GRT,11901,Weber St E at Cedar St,Weber St E,Cedar St,Kitchener,Active,-80.48128702,43.44907996
GRT,13575,Victoria St S at Westforest Trail,Victoria St S,Westforest Trail,Kitchener,Active,-80.543974,43.431715
GRT,11813,Highland Rd W at West Ave,Highland Rd W,West Ave,Kitchener,Active,-80.50204295,43.44131797
GRT,13102,Pinebush Rd at Struck Crt,Pinebush Rd,Struck Crt,Cambridge,Active,-80.31548358,43.41040054
GRT,12039,Fischer-Hallman Rd at Queens Blvd,Fischer-Hallman Rd,Queens Blvd,Kitchener,Active,-80.52340501,43.42821701
GRT,11361,Cherry Blossom Rd at Fountain St N,Cherry Blossom Rd,Fountain St N,Cambridge,Active,-80.37512795,43.41263529
GRT,11750,Belmont Ave W at Adelaid St,Belmont Ave W,Adelaid St,Kitchener,Active,-80.51296499,43.44503696
GRT,12508,Chesapeake Dr at Seawind Trail,Chesapeake Dr,Seawind Trail,Waterloo,Active,-80.50993296,43.51146702
GRT,13808,Courtland Ave E at Block Line Rd,Courtland Ave E,Block Line Rd,Kitchener,Active,-80.463465,43.423324
GRT,12413,Queens Blvd at Blueridge Ave,Queens Blvd,Blueridge Ave,Kitchener,Active,-80.508183,43.43406004
GRT,11946,Block Line Rd at Laurentian Dr,Block Line Rd,Laurentian Dr,Kitchener,Active,-80.49148299,43.41276803
GRT,11509,King St W at Water St,King St W,Water St,Kitchener,Active,-80.49474948,43.45174175
GRT,11652,Wilson Ave at Woodhaven Rd,Wilson Ave,Woodhaven Rd,Kitchener,Active,-80.44932502,43.42500697
GRT,10805,Strasburg Rd at Old Country Dr,Strasburg Rd,Old Country Dr,Kitchener,Active,-80.47620796,43.41087804
GRT,10844,Biehn Dr at 53 Biehn Dr,Biehn Dr,53 Biehn Dr,Kitchener,Active,-80.45550004,43.396023
GRT,10737,Manitou Dr at Cayuga Dr,Manitou Dr,Cayuga Dr,Kitchener,Active,-80.44769,43.40095
GRT,10516,Franklin Blvd at Turnbull Crt,Franklin Blvd,Turnbull Crt,Cambridge,Active,-80.30610004,43.40347503
GRT,10522,Franklin Blvd at Avenue Rd,Franklin Blvd,Avenue Rd,Cambridge,Active,-80.29898999,43.38006704
GRT,10687,Grand River Blvd at River Rd E,Grand River Blvd,River Rd E,Kitchener,Active,-80.41914303,43.42690995
GRT,10898,Strasburg Rd at Old Country Dr,Strasburg Rd,Old Country Dr,Kitchener,Active,-80.47606495,43.41105699
GRT,13248,Hagey Blvd at Columbia St W,Hagey Blvd,Columbia St W,Waterloo,Active,-80.546436,43.475116
GRT,13223,University Ave E at Auburn Dr,University Ave E,Auburn Dr,Waterloo,Active,-80.491808,43.497418
GRT,12087,Country Hill Dr at Block Line Rd,Country Hill Dr,Block Line Rd,Kitchener,Active,-80.47545299,43.41670501
GRT,13685,Forrest Ave E at Cushman Crt (Flex Stop),Forrest Ave E,Cushman Crt (Flex Stop),Wilmot,Active,-80.714807,43.388163
GRT,12179,Hazelglen Dr at Chopin Dr,Hazelglen Dr,Chopin Dr,Kitchener,Active,-80.526495,43.440218
GRT,11977,Charles St E at Cameron Heights,Charles St E,Cameron Heights,Kitchener,Active,-80.481208,43.445249
GRT,10133,Conestoga Station at Stop 1128,Conestoga Station,Stop 1128,Waterloo,Active,-80.52883004,43.49807601
GRT,13390,Central Station at ION platform - Northbound,Central Station,ION platform - Northbound,Kitchener,Active,-80.499049,43.453262
GRT,11996,Strasburg Rd at Ottawa St S,Strasburg Rd,Ottawa St S,Kitchener,Active,-80.48732295,43.42243704
GRT,13009,University Ave W at Hazel St,University Ave W,Hazel St,Waterloo,Active,-80.52755001,43.47513
GRT,12432,Driftwood Dr at Hydro Corridor,Driftwood Dr,Hydro Corridor,Kitchener,Active,-80.54110297,43.416888
GRT,13384,Waterloo Public Square Station at ION platform - Northbound,Waterloo Public Square Station,ION platform - Northbound,Waterloo,Active,-80.523,43.464142
GRT,10787,Doon Village Rd at Farrier Dr,Doon Village Rd,Farrier Dr,Kitchener,Active,-80.44669798,43.39829199
GRT,10525,Clyde Rd at Bluerock Cres,Clyde Rd,Bluerock Cres,Cambridge,Active,-80.29021001,43.37254197
GRT,12694,University Ave E at Pastern Trail,University Ave E,Pastern Trail,Waterloo,Active,-80.49128803,43.49185199
GRT,12339,Glasgow St at Dunbar Rd,Glasgow St,Dunbar Rd,Kitchener,Active,-80.52072,43.45052004
GRT,11985,Stirling Ave S at Charles St E,Stirling Ave S,Charles St E,Kitchener,Active,-80.48108203,43.44281498
GRT,10855,Black Walnut Dr at Pioneer Dr,Black Walnut Dr,Pioneer Dr,Kitchener,Active,-80.45067203,43.39135996
GRT,11506,Wellington St N at King St W,Wellington St N,King St W,Kitchener,Active,-80.50291898,43.45450796
GRT,11679,Franklin St N at Pinecrest Dr,Franklin St N,Pinecrest Dr,Kitchener,Active,-80.44687197,43.43607196
GRT,12840,Sawmill Rd at Parkside Dr,Sawmill Rd,Parkside Dr,Woolwich,Active,-80.55085004,43.54480004
GRT,10990,Bridgeport Rd E at Peppler St,Bridgeport Rd E,Peppler St,Waterloo,Active,-80.52024703,43.468115
GRT,10454,Langs Dr at Trico Dr,Langs Dr,Trico Dr,Cambridge,Active,-80.33608201,43.39963499
GRT,12874,Conestoga Blvd at GRT Conestoga Garage,Conestoga Blvd,GRT Conestoga Garage,Cambridge,Active,-80.31668821,43.3945253
GRT,11592,King St S at Union St W,King St S,Union St W,Waterloo,Active,-80.51523804,43.45827097
GRT,13391,Victoria Park Station at ION platform - Southbound,Victoria Park Station,ION platform - Southbound,Kitchener,Active,-80.493688,43.450181
GRT,13266,Columbia St W at Fischer-Hallman Rd N,Columbia St W,Fischer-Hallman Rd N,Waterloo,Active,-80.565832,43.46791
GRT,12415,Queens Blvd at Belmont Ave W,Queens Blvd,Belmont Ave W,Kitchener,Active,-80.50378796,43.43633004
GRT,10927,King St W at Victoria St S,King St W,Victoria St S,Kitchener,Active,-80.49792099,43.45286198
GRT,10840,Strasburg Rd at 1825 Strasburg Rd,Strasburg Rd,1825 Strasburg Rd,Kitchener,Active,-80.46794,43.39462799
GRT,10941,King St N at Willis Way,King St N,Willis Way,Waterloo,Active,-80.522084,43.464641
GRT,12635,Victoria St S at Strange St,Victoria St S,Strange St,Kitchener,Active,-80.50501501,43.44609204
GRT,11733,Westmount Rd N at University Ave W,Westmount Rd N,University Ave W,Waterloo,Active,-80.54061804,43.46386296
GRT,13537,Driftwood Dr at Westheights Dr,Driftwood Dr,Westheights Dr,Kitchener,Active,-80.439099,43.419152
GRT,11771,Courtland Ave E at Madison Ave,Courtland Ave E,Madison Ave,Kitchener,Active,-80.486292,43.44230699
GRT,10932,King St W at Kitchener Collegiate Institute,King St W,Kitchener Collegiate Institute,Kitchener,Active,-80.507723,43.455989
GRT,10278,Winston Blvd at Gunn Ave,Winston Blvd,Gunn Ave,Cambridge,Active,-80.30444496,43.42137802
GRT,10342,Pinebush Rd at Conestoga Blvd,Pinebush Rd,Conestoga Blvd,Cambridge,Active,-80.32156,43.409041
GRT,10949,King St N at Columbia St E,King St N,Columbia St E,Waterloo,Active,-80.52600696,43.481803
GRT,10107,Columbia St W at Chancery Ln,Columbia St W,Chancery Ln,Waterloo,Active,-80.57350702,43.46515701
GRT,13535,Highview Dr at Havenwood Crt,Highview Dr,Havenwood Crt,Kitchener,Active,-80.55063,43.415441
GRT,11873,Lexington Rd at Davenport Rd,Lexington Rd,Davenport Rd,Waterloo,Active,-80.51238702,43.49300503
GRT,10938,King St S at Allen St,King St S,Allen St,Waterloo,Active,-80.518881,43.460277
GRT,13135,Shirley Dr at Riverview Pl,Shirley Dr,Riverview Pl,Kitchener,Active,-80.42805781,43.47913623
GRT,10363,Saginaw Pky at Stonecairn Dr,Saginaw Pky,Stonecairn Dr,Cambridge,Active,-80.29285497,43.39014199
